Borough,INCOME LEVEL,DBA,STREET,GRADE DATE,LATITUDE,LONGITUDE
Manhattan,high income,ZONA TRIBECA MEZCALERIA,GREENWICH STREET,8/28/2019,40.722146,-74.009955
Manhattan,high income,YI FANG TAIWAN FRUIT TEA,BAYARD STREET,8/29/2019,40.715497,-73.998368
Manhattan,high income,LET'S MAKAN,BAYARD STREET,9/10/2019,40.715497,-73.998368
Manhattan,high income,CAFFE ROMA,BROOME STREET,9/9/2019,40.722309,-74.000381
Manhattan,high income,THE CROWN,BOWERY,9/9/2019,40.71626,-73.996388
Manhattan,high income,QUEEN BAKERY II,CENTRE STREET,9/26/2019,40.717696,-74.000534
Manhattan,high income,THE ORIGINAL VINCENT'S ESTABLISH 1904,MOTT STREET,8/27/2019,40.71675,-73.997803
Manhattan,high income,SMITH & MILLS,NORTH MOORE STREET,8/30/2019,40.720264,-74.009775
Manhattan,high income,XO RESTAURANT,HESTER STREET,8/30/2019,40.718021,-73.997794
Manhattan,high income,PENGUIN ICE CREAM,CANAL STREET,8/27/2019,40.720268,-74.003203
Manhattan,high income,AMAZING 66 RESTAURANT,MOTT STREET,9/11/2019,40.71675,-73.997803
Manhattan,high income,DIG INN,GREENWICH STREET,9/5/2019,40.722146,-74.009955
Manhattan,high income,MUSE PAINTBAR,GREENWICH STREET,8/23/2019,40.722146,-74.009955
Manhattan,high income,SAIGON VIETNAMESE SANDWICH,BROOME STREET,9/11/2019,40.722309,-74.000381
Manhattan,high income,WILD GINGER VEGETARIAN KITCHEN,BROOME STREET,9/3/2019,40.722309,-74.000381
Manhattan,high income,SOHO THAI,GRAND STREET,9/6/2019,40.720557,-73.999975
Manhattan,high income,SAMURICE,CANAL STREET,8/22/2019,40.720268,-74.003203
Manhattan,high income,ZIA MARIA LITTLE ITALY,MULBERRY STREET,8/26/2019,40.717035,-73.99863
Manhattan,high income,TINY SHANGHAI,MULBERRY STREET,8/27/2019,40.717035,-73.99863
Manhattan,high income,IL MULINO PRIME,WEST BROADWAY,8/26/2019,40.719524,-74.006333
Manhattan,high income,KAFFE 1668,GREENWICH STREET,9/3/2019,40.722146,-74.009955
Manhattan,high income,HAMPTON CHUTNEY CO,GRAND STREET,9/12/2019,40.720557,-73.999975
Manhattan,high income,PHO BANG RESTAURANT,MOTT STREET,8/30/2019,40.71675,-73.997803
Manhattan,high income,GOLDEN MANNA BAKERY,BOWERY ST,9/3/2019,40.71626,-73.996388
Manhattan,high income,LA COLOMBE TORREFACTION,CHURCH STREET,8/30/2019,40.718199,-74.005302
Manhattan,high income,JOEY PEPPERONI'S PIZZA,BROADWAY,8/22/2019,40.718708,-74.002787
Manhattan,high income,CAFE HONG KONG,BAYARD STREET,9/12/2019,40.715497,-73.998368
Manhattan,high income,AMICI RISTORANTE,MULBERRY STREET,9/5/2019,40.717035,-73.99863
Manhattan,high income,JOE'S STEAM RICE ROLL,CANAL STREET,8/27/2019,40.720268,-74.003203
Manhattan,high income,NINJA RESTAURANT,HUDSON STREET,8/27/2019,40.721302,-74.008227
Manhattan,high income,LA BELLA VITA,MULBERRY STREET,8/22/2019,40.717035,-73.99863
Manhattan,high income,IL MATTONE,BEACH STREET,9/11/2019,40.720585,-74.006606
Manhattan,high income,LUCKY STRIKE,GRAND STREET,9/11/2019,40.720557,-73.999975
Manhattan,high income,BAYARD BO KY RESTAURANT,BAYARD ST,9/11/2019,40.715497,-73.998368
Manhattan,high income,IL MULINO PRIME,WEST BROADWAY,3/13/2019,40.719524,-74.006333
Manhattan,high income,WO HOP CITY,MOTT STREET,3/13/2019,40.71675,-73.997803
Manhattan,high income,SMITH & MILLS,NORTH MOORE STREET,3/15/2019,40.720264,-74.009775
Manhattan,high income,KUNG FU TEA,CANAL STREET,3/7/2019,40.720268,-74.003203
Manhattan,high income,DUNKIN',CANAL STREET,3/7/2019,40.720268,-74.003203
Manhattan,high income,GALLI RESTAURANT,MERCER STREET,2/26/2019,40.721333,-74.00176
Manhattan,high income,BAKE CULTURE,BOWERY,3/15/2019,40.71626,-73.996388
Manhattan,high income,THE ODEON,WEST BROADWAY,3/13/2019,40.719524,-74.006333
Manhattan,high income,GIGINO TRATTORIA,GREENWICH STREET,2/25/2019,40.722146,-74.009955
Manhattan,high income,MISSION CEVICHE,CANAL STREET,2/26/2019,40.720268,-74.003203
Manhattan,high income,LA BELLA VITA,MULBERRY STREET,2/26/2019,40.717035,-73.99863
Manhattan,high income,KURO-OBI,CANAL STREET,3/7/2019,40.720268,-74.003203
Manhattan,high income,La Colombe,VANDAM STREET,2/26/2019,40.726451,-74.007022
Manhattan,high income,HARNEY & SONS TEA,BROOME STREET,3/15/2019,40.722309,-74.000381
Manhattan,high income,MEE SUM CAFE,PELL STREET,3/15/2019,40.714967,-73.997764
Manhattan,high income,BELLE REVE,CHURCH STREET,2/26/2019,40.718199,-74.005302
Manhattan,high income,CHA CHA MATCHA,BROOME STREET,3/7/2019,40.722309,-74.000381
Manhattan,high income,WHITMANS,HUDSON STREET,3/4/2019,40.721302,-74.008227
Manhattan,high income,SHANGHAI DUMPLING,MOTT STREET,3/18/2019,40.71675,-73.997803
Manhattan,high income,READE STREET PUB & KITCHEN,READE STREET,3/4/2019,40.715885,-74.00859
Manhattan,high income,BEACH STREET EATERY,BEACH STREET,3/4/2019,40.720585,-74.006606
Manhattan,high income,JUST SALAD,HUDSON ST,3/4/2019,40.721302,-74.008227
Manhattan,high income,UTEPIA TEA,CANAL STREET,3/18/2019,40.720268,-74.003203
Manhattan,high income,THE SHIP,LAFAYETTE STREET,3/14/2019,40.717847,-74.001004
Manhattan,high income,AMAZING 66 RESTAURANT,MOTT STREET,3/11/2019,40.71675,-73.997803
Manhattan,high income,W K RESTAURANT,BAYARD STREET,3/4/2019,40.715497,-73.998368
Manhattan,high income,BROOME STREET BAR,WEST BROADWAY,4/17/2019,40.719524,-74.006333
Manhattan,high income,LACORAL,CENTRE STREET,3/5/2019,40.717696,-74.000534
Manhattan,high income,AIRE ANCIENT BATHS,FRANKLIN STREET,4/19/2019,40.718402,-74.004962
Manhattan,high income,STARBUCKS,BROADWAY,4/22/2019,40.718708,-74.002787
Manhattan,high income,HIDEAWAY,DUANE STREET,4/22/2019,40.717048,-74.00886
Manhattan,high income,BAYARD BO KY RESTAURANT,BAYARD ST,3/1/2019,40.715497,-73.998368
Manhattan,high income,HUI TEA,CANAL STREET,3/1/2019,40.720268,-74.003203
Manhattan,high income,AUDREY BAKERY & CAFE,CANAL STREET,3/12/2019,40.720268,-74.003203
Manhattan,high income,B FLAT,CHURCH STREET,3/19/2019,40.718199,-74.005302
Manhattan,high income,TWO HANDS,MOTT STREET,3/14/2019,40.71675,-73.997803
Manhattan,high income,ARLO LIQUOR BAR BODEGA,HUDSON STREET,3/13/2019,40.721302,-74.008227
Manhattan,high income,RICE & GOLD,BOWERY,4/3/2019,40.71626,-73.996388
Manhattan,high income,WESTVILLE,HUDSON STREET,4/3/2019,40.721302,-74.008227
Manhattan,high income,MON CHER MARKET,BROADWAY,4/3/2019,40.718708,-74.002787
Manhattan,high income,BURGER INN AND GRILL,CHURCH STREET,3/26/2019,40.718199,-74.005302
Manhattan,high income,GRAFFITI,DUANE STREET,3/22/2019,40.717048,-74.00886
Manhattan,high income,MILK AND CREAM BAR,MOTT STREET,4/3/2019,40.71675,-73.997803
Manhattan,high income,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,MULBERRY STREET,3/25/2019,40.717035,-73.99863
Manhattan,high income,FRESH & CO,CANAL STREET,3/26/2019,40.720268,-74.003203
Manhattan,high income,LET'S MAKAN,BAYARD STREET,4/5/2019,40.715497,-73.998368
Manhattan,high income,GOLDEN KING BAKERY,BOWERY,4/4/2019,40.71626,-73.996388
Manhattan,high income,FAMOUS SICHUAN,PELL STREET,4/5/2019,40.714967,-73.997764
Manhattan,high income,GIORGIONE,SPRING STREET,3/27/2019,40.726064,-74.008138
Manhattan,high income,THAI JASMINE RESTAURANT,BAYARD STREET,4/3/2019,40.715497,-73.998368
Manhattan,high income,MIMI CHENG'S DUMPLINGS,BROOME STREET,4/3/2019,40.722309,-74.000381
Manhattan,high income,SAMURICE,CANAL STREET,4/3/2019,40.720268,-74.003203
Manhattan,high income,DOUBLE CRISPY BAKERY I,GRAND STREET,4/5/2019,40.720557,-73.999975
Manhattan,high income,TETSU,LEONARD STREET,3/22/2019,40.716392,-74.00356
Manhattan,high income,LA COMPAGNIE DES VINS SUPERNATURELS,CENTRE STREET,4/4/2019,40.717696,-74.000534
Manhattan,high income,BABY GRAND,LAFAYETTE STREET,3/22/2019,40.717847,-74.001004
Manhattan,high income,YUNSHANG RICE NOODLE HOUSE,BAYARD STREET,3/26/2019,40.715497,-73.998368
Manhattan,high income,INTERLUDE CAFE,HUDSON STREET,3/27/2019,40.721302,-74.008227
Manhattan,high income,MAY WAH PORK CHOP FAST FOOD,HESTER STREET,4/1/2019,40.718021,-73.997794
Manhattan,high income,DOWNTOWN YOGURT,GREENWICH STREET,4/8/2019,40.722146,-74.009955
Manhattan,high income,TRACEY ANDERSON,FRANKLIN STREET,4/8/2019,40.718402,-74.004962
Manhattan,high income,MIANSAI,CROSBY STREET,3/28/2019,40.720515,-74.000176
Manhattan,high income,KANA TAPAS BAR & RESTAURANT,SPRING STREET,3/22/2019,40.726064,-74.008138
Manhattan,high income,SAPORI,MULBERRY STREET,4/8/2019,40.717035,-73.99863
Manhattan,high income,ANTIQUE GARAGE,MERCER STREET,4/8/2019,40.721333,-74.00176
Manhattan,high income,SATURDAYS SURF NYC,CROSBY STREET,3/21/2019,40.720515,-74.000176
Manhattan,high income,LA MERCERIE,HOWARD STREET,4/8/2019,40.719424,-74.000511
Manhattan,high income,ALIMAMA TEA CAFE,BAYARD STREET,4/8/2019,40.715497,-73.998368
Manhattan,high income,SOHO GRAND HOTEL,WEST BROADWAY,4/2/2019,40.719524,-74.006333
Manhattan,high income,STARBUCKS,AVENUE OF THE AMERICAS,4/10/2019,40.723024,-74.005278
Manhattan,high income,SALUGGI'S,CHURCH STREET,4/10/2019,40.718199,-74.005302
Manhattan,high income,GOLDEN FUNG WONG BAKERY,MOTT STREET,3/27/2019,40.71675,-73.997803
Manhattan,high income,WOK WOK RESTAURANT,MOTT STREET,4/1/2019,40.71675,-73.997803
Manhattan,high income,PAPATZUL,GRAND STREET,3/27/2019,40.720557,-73.999975
Manhattan,high income,MAISON KAYSER,GREENWICH STREET,4/9/2019,40.722146,-74.009955
Manhattan,high income,LALITO,BAYARD STREET,4/2/2019,40.715497,-73.998368
Manhattan,high income,HUMBLE FISH,LISPENARD STREET,3/28/2019,40.719911,-74.004308
Manhattan,high income,TRIBECA TAVERN,WEST BROADWAY,3/21/2019,40.719524,-74.006333
Manhattan,high income,AZUMMA,CANAL STREET,4/9/2019,40.720268,-74.003203
Manhattan,high income,TAIWAN BEAR HOUSE,PELL STREET,4/2/2019,40.714967,-73.997764
Manhattan,high income,SOLA PASTA BAR,WEST BROADWAY,4/2/2019,40.719524,-74.006333
Manhattan,high income,SOUK & SANDWICH,AVENUE OF THE AMERICAS,4/8/2019,40.723024,-74.005278
Manhattan,high income,HURON CLUB/SOHO PLAYHOUSE,VANDAM STREET,4/5/2019,40.726451,-74.007022
Manhattan,high income,ZUTTO JAPANESE AMERICAN PUB,HUDSON STREET,4/1/2019,40.721302,-74.008227
Manhattan,high income,11 HOWARD KITCHEN,LAFAYETTE STREET,1/8/2019,40.717847,-74.001004
Manhattan,high income,MUSE PAINTBAR,GREENWICH STREET,1/15/2019,40.722146,-74.009955
Manhattan,high income,TRIBECA BAGELS,CANAL STREET,1/15/2019,40.720268,-74.003203
Manhattan,high income,BILLY'S BAKERY,FRANKLIN STREET,1/8/2019,40.718402,-74.004962
Manhattan,high income,LUPE'S EAST L.A. KITCHEN,AVENUE OF THE AMERICAS,1/23/2019,40.723024,-74.005278
Manhattan,high income,SIMPLY BAKERY,BAYARD STREET,1/14/2019,40.715497,-73.998368
Manhattan,high income,NONNA BEPPA,HUDSON STREET,1/23/2019,40.721302,-74.008227
Manhattan,high income,GREAT N.Y. NOODLETOWN,BOWERY,1/14/2019,40.71626,-73.996388
Manhattan,high income,XI'AN FAMOUS FOODS,BAYARD STREET,1/14/2019,40.715497,-73.998368
Manhattan,high income,STARBUCKS,VARICK STREET,1/23/2019,40.724402,-74.006039
Manhattan,high income,GIRELLO,NORTH MOORE STREET,1/8/2019,40.720264,-74.009775
Manhattan,high income,WHISKEY TAVERN,BAXTER STREET,1/8/2019,40.717393,-73.999702
Manhattan,high income,GREENWICH STREET TAVERN,GREENWICH STREET,1/25/2019,40.722146,-74.009955
Manhattan,high income,BENITO ONE,MULBERRY STREET,1/14/2019,40.717035,-73.99863
Manhattan,high income,L'ANGOLO RISTORANTE,DUANE STREET,1/14/2019,40.717048,-74.00886
Manhattan,high income,JOE'S STEAM RICE ROLL,CANAL STREET,1/29/2019,40.720268,-74.003203
Manhattan,high income,EGGLOO,MULBERRY STREET,1/24/2019,40.717035,-73.99863
Manhattan,high income,TASTE TACO HOUSE,CHURCH STREET,1/4/2019,40.718199,-74.005302
Manhattan,high income,WANG LAO JI HERBAL TEA,GRAND STREET,1/22/2019,40.720557,-73.999975
Manhattan,high income,BENVENUTO CAFE,FRANKLIN STREET,1/24/2019,40.718402,-74.004962
Manhattan,high income,BUONA NOTTE,MULBERRY STREET,1/3/2019,40.717035,-73.99863
Manhattan,high income,HOUSEMAN RESTAURANT,GREENWICH STREET,1/29/2019,40.722146,-74.009955
Manhattan,high income,LOCANDA VERDE,GREENWICH STREET,1/4/2019,40.722146,-74.009955
Manhattan,high income,GOLDBAR,BROOME STREET,1/5/2019,40.722309,-74.000381
Manhattan,high income,SHOO SHOO NOLITA,BROOME STREET,1/22/2019,40.722309,-74.000381
Manhattan,high income,TAURO RESTAURANT,HUDSON STREET,1/4/2019,40.721302,-74.008227
Manhattan,high income,TASTY DUMPLING,MULBERRY STREET,1/24/2019,40.717035,-73.99863
Manhattan,high income,ANTICA,CANAL STREET,1/4/2019,40.720268,-74.003203
Manhattan,high income,TATAKI SUSHI RESTAURANT,LISPENARD STREET,1/4/2019,40.719911,-74.004308
Manhattan,high income,CITY VINEYARD,WEST STREET,1/22/2019,40.720297,-74.012095
Manhattan,high income,TRIBECA PARK CAFE,WALKER STREET,1/8/2019,40.718438,-74.001926
Manhattan,high income,DUNKIN',CANAL STREET,1/25/2019,40.720268,-74.003203
Manhattan,high income,CHINESE TUXEDO,DOYERS STREET,1/15/2019,40.714824,-73.998035
Manhattan,high income,MAMAN HUDSON,HUDSON STREET,1/22/2019,40.721302,-74.008227
Manhattan,high income,OFFICE COFFEE,CANAL STREET,2/5/2019,40.720268,-74.003203
Manhattan,high income,FLEET BAKERY,BOWERY,1/10/2019,40.71626,-73.996388
Manhattan,high income,WONTON NOODLE GARDEN,MOTT STREET,1/10/2019,40.71675,-73.997803
Manhattan,high income,GOLDEN STEAMER,MOTT STREET,1/10/2019,40.71675,-73.997803
Manhattan,high income,SMILE TO GO,HOWARD STREET,1/11/2019,40.719424,-74.000511
Manhattan,high income,TRIBECA GRILL,GREENWICH STREET,2/25/2019,40.722146,-74.009955
Manhattan,high income,NHA TRANG ONE,BAXTER STREET,2/11/2019,40.717393,-73.999702
Manhattan,high income,CAFFE BENE,CANAL STREET,2/8/2019,40.720268,-74.003203
Manhattan,high income,SEAMORE'S,BROOME STREET,2/14/2019,40.722309,-74.000381
Manhattan,high income,GOLDEN STEAMER,MOTT STREET,2/8/2019,40.71675,-73.997803
Manhattan,high income,NOM WAH TEA/DIM SUM PARLOR,DOYERS STREET,2/6/2019,40.714824,-73.998035
Manhattan,high income,WOOPS! BAKESHOP,WORTH STREET,2/22/2019,40.715713,-74.003316
Manhattan,high income,KONG SIHK TONG,BAYARD STREET,2/20/2019,40.715497,-73.998368
Manhattan,high income,BOBA GUYS,CANAL STREET,2/4/2019,40.720268,-74.003203
Manhattan,high income,STARBUCKS,WORTH STREET,2/14/2019,40.715713,-74.003316
Manhattan,high income,CITIGROUP EXECUTIVE DINING ROOM,GREENWICH STREET,2/15/2019,40.722146,-74.009955
Manhattan,high income,DELUXE GREEN BO,BAYARD STREET,2/12/2019,40.715497,-73.998368
Manhattan,high income,NY 99 CENTS PIZZA,LAFAYETTE STREET,2/7/2019,40.717847,-74.001004
Manhattan,high income,GROTTA AZZURRA,MULBERRY STREET,2/8/2019,40.717035,-73.99863
Manhattan,high income,BATARD,WEST BROADWAY,2/21/2019,40.719524,-74.006333
Manhattan,high income,THAI SON VIETNAMESE CUISINE,BAXTER STREET,2/1/2019,40.717393,-73.999702
Manhattan,high income,CHIKARASHI,CANAL STREET,2/22/2019,40.720268,-74.003203
Manhattan,high income,VIVI BUBBLE TEA,BAYARD STREET,2/8/2019,40.715497,-73.998368
Manhattan,high income,SHANGHAI ASIAN CUISINE,ELIZABETH STREET,2/20/2019,40.717532,-73.99635
Manhattan,high income,THE BLOND/THE LIBRARY,LAFAYETTE STREET,1/30/2019,40.717847,-74.001004
Manhattan,high income,STARBUCKS,WEST BROADWAY,2/6/2019,40.719524,-74.006333
Manhattan,high income,WISEFISH,GREENWICH STREET,2/25/2019,40.722146,-74.009955
Manhattan,high income,H.K WONTON GARDEN,MULBERRY STREET,2/7/2019,40.717035,-73.99863
Manhattan,high income,PHO BANG RESTAURANT,MOTT STREET,2/12/2019,40.71675,-73.997803
Manhattan,high income,NEW YORK LAW SCHOOL,WEST BROADWAY,2/14/2019,40.719524,-74.006333
Manhattan,high income,SUSHI AZABU,GREENWICH STREET,2/21/2019,40.722146,-74.009955
Manhattan,high income,MAMA EATERY,MULBERRY STREET,2/7/2019,40.717035,-73.99863
Manhattan,high income,EDWARD'S,WEST BROADWAY,2/7/2019,40.719524,-74.006333
Manhattan,high income,TINY SHANGHAI,MULBERRY STREET,2/14/2019,40.717035,-73.99863
Manhattan,high income,THE CUPPING ROOM CAFE,WEST BROADWAY,2/1/2019,40.719524,-74.006333
Manhattan,high income,HOUSE SPECIAL RESTAURANT,HESTER STREET,2/20/2019,40.718021,-73.997794
Manhattan,high income,HAROLD'S,HUDSON STREET,2/20/2019,40.721302,-74.008227
Manhattan,high income,BREAKROOM,BAXTER STREET,2/20/2019,40.717393,-73.999702
Manhattan,high income,AJISEN RAMEN,MOTT STREET,2/5/2019,40.71675,-73.997803
Manhattan,high income,SQUARE DINER,LEONARD STREET,2/21/2019,40.716392,-74.00356
Manhattan,high income,SHAN DONG DUMPLING,MOSCO STREET,2/21/2019,40.71465,-73.999001
Manhattan,high income,BAR HUGO,GREENWICH STREET,2/21/2019,40.722146,-74.009955
Manhattan,high income,THE CHAI SPOT,MOTT STREET,2/5/2019,40.71675,-73.997803
Manhattan,high income,MAMO RESTAURANT,WEST BROADWAY,2/21/2019,40.719524,-74.006333
Manhattan,high income,GASOLINE ALLEY COFFEE,GRAND STREET,2/5/2019,40.720557,-73.999975
Manhattan,high income,55 THOMAS CAFE,THOMAS STREET,2/5/2019,40.716993,-74.007723
Manhattan,high income,IL CORTILE RESTAURANT,MULBERRY STREET,2/21/2019,40.717035,-73.99863
Manhattan,high income,FOOD STATION,CANAL STREET,9/23/2019,40.720268,-74.003203
Manhattan,high income,LAZY POINT,SPRING STREET,10/4/2019,40.726064,-74.008138
Manhattan,high income,TAIWAN PORK CHOP HOUSE,DOYERS STREET,9/23/2019,40.714824,-73.998035
Manhattan,high income,CAFE ALTRO PARADISO,SPRING STREET,10/4/2019,40.726064,-74.008138
Manhattan,high income,DUNKIN',CENTRE STREET,9/17/2019,40.717696,-74.000534
Manhattan,high income,BLACK TAP,BROOME STREET,10/4/2019,40.722309,-74.000381
Manhattan,high income,SCALINI FEDELI,DUANE STREET,10/4/2019,40.717048,-74.00886
Manhattan,high income,TROQUET,GRAND STREET,9/17/2019,40.720557,-73.999975
Manhattan,high income,THE WONDER,HUDSON STREET,9/26/2019,40.721302,-74.008227
Manhattan,high income,JING FONG RESTAURANT,ELIZABETH STREET,9/13/2019,40.717532,-73.99635
Manhattan,high income,WOK WOK RESTAURANT,MOTT STREET,9/24/2019,40.71675,-73.997803
Manhattan,high income,LE COUCOU,LAFAYETTE STREET,10/4/2019,40.717847,-74.001004
Manhattan,high income,MACAO  RESTAURANT AND BAR,CHURCH STREET,10/4/2019,40.718199,-74.005302
Manhattan,high income,GRECA,WASHINGTON STREET,9/20/2019,40.724189,-74.0104
Manhattan,high income,DA LONG YI HOT POT,CANAL STREET,9/28/2019,40.720268,-74.003203
Manhattan,high income,BROOKLYN DIAMOND COFFEE,WEST BROADWAY,9/26/2019,40.719524,-74.006333
Manhattan,high income,MR. CHOW TRIBECCA,HUDSON STREET,10/4/2019,40.721302,-74.008227
Manhattan,high income,THE RANDOLPH AT BROOME,BROOME STREET,10/4/2019,40.722309,-74.000381
Manhattan,high income,WO HOP CITY,MOTT STREET,10/4/2019,40.71675,-73.997803
Manhattan,high income,MATCHAFUL,CANAL STREET,9/26/2019,40.720268,-74.003203
Manhattan,high income,IL CORTILE RESTAURANT,MULBERRY STREET,10/4/2019,40.717035,-73.99863
Manhattan,high income,LALITO,BAYARD STREET,9/23/2019,40.715497,-73.998368
Manhattan,high income,HO WON BAKE,HESTER STREET,9/26/2019,40.718021,-73.997794
Manhattan,high income,HER NAME WAS CARMEN,BROOME STREET,9/26/2019,40.722309,-74.000381
Manhattan,high income,ARLO ROOFTOP (ART),HUDSON STREET,10/4/2019,40.721302,-74.008227
Manhattan,high income,TAIWAN BEAR HOUSE,PELL STREET,9/23/2019,40.714967,-73.997764
Manhattan,high income,87,WALKER STREET,10/2/2019,40.718438,-74.001926
Manhattan,high income,NEW MANDARIN COURT,MOTT STREET,10/1/2019,40.71675,-73.997803
Manhattan,high income,O'NIEALS,GRAND STREET,9/26/2019,40.720557,-73.999975
Manhattan,high income,PAPATZUL,GRAND STREET,10/1/2019,40.720557,-73.999975
Manhattan,high income,PETRARCA,WHITE STREET,9/24/2019,40.717575,-74.002627
Manhattan,high income,GIORGIONE,SPRING STREET,9/26/2019,40.726064,-74.008138
Manhattan,high income,LAN LARB SOHO,CENTRE STREET,10/1/2019,40.717696,-74.000534
Manhattan,high income,CAFFE NAPOLI,HESTER STREET,9/26/2019,40.718021,-73.997794
Manhattan,high income,BARRY'S BOOTCAMP FUEL BAR,YORK ST,10/18/2019,40.721174,-74.005373
Manhattan,high income,TOAD HALL,GRAND STREET,9/26/2019,40.720557,-73.999975
Manhattan,high income,NYONYA,GRAND STREET,9/26/2019,40.720557,-73.999975
Manhattan,high income,SOLA PASTA BAR,WEST BROADWAY,10/2/2019,40.719524,-74.006333
Manhattan,high income,JACK'S STIR BREW COFFEE,READE STREET,9/26/2019,40.715885,-74.00859
Manhattan,high income,TASTY HAND-PULLED NOODLES,DOYERS STREET,9/19/2019,40.714824,-73.998035
Manhattan,high income,CAFE BARI,CANAL STREET,10/2/2019,40.720268,-74.003203
Manhattan,high income,THINK COFFEE,BROADWAY,10/2/2019,40.718708,-74.002787
Manhattan,high income,MAMAN HUDSON,HUDSON STREET,9/27/2019,40.721302,-74.008227
Manhattan,high income,XO TASTE,ELIZABETH STREET,9/26/2019,40.717532,-73.99635
Manhattan,high income,BURGER INN AND GRILL,CHURCH STREET,10/5/2019,40.718199,-74.005302
Manhattan,high income,GRAN TIVOLI,BROOME STREET,9/17/2019,40.722309,-74.000381
Manhattan,high income,MAMAN,WEST BROADWAY,10/3/2019,40.719524,-74.006333
Manhattan,high income,SICHUAN HOT POT CUISINE,PELL STREET,10/3/2019,40.714967,-73.997764
Manhattan,high income,THE BROOME,BROOME STREET,9/27/2019,40.722309,-74.000381
Manhattan,high income,HAROLD'S,HUDSON STREET,7/23/2019,40.721302,-74.008227
Manhattan,high income,MISSION CEVICHE,CANAL STREET,7/16/2019,40.720268,-74.003203
Manhattan,high income,GRAND BANKS,Park N. Moore St. at West S,7/23/2019,40.713717,-74.010321
Manhattan,high income,WANG LAO JI HERBAL TEA,GRAND STREET,7/23/2019,40.720557,-73.999975
Manhattan,high income,GREECOLOGIES CAFE,BROOME STREET,7/16/2019,40.722309,-74.000381
Manhattan,high income,FRESH & CO,CANAL STREET,7/18/2019,40.720268,-74.003203
Manhattan,high income,BUONA NOTTE,MULBERRY STREET,7/24/2019,40.717035,-73.99863
Manhattan,high income,TROPICAL 128,ELIZABETH STREET,7/23/2019,40.717532,-73.99635
Manhattan,high income,AURORA SOHO,BROOME STREET,7/23/2019,40.722309,-74.000381
Manhattan,high income,KUNG FU TEA,CANAL STREET,7/16/2019,40.720268,-74.003203
