DBA,STREET,INCOME_LEVEL,CUISINE_DESCRIPTION,SCORE,GRADE
EL RANCHITO DE DAISY,150 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,A
EL RANCHITO DE DAISY,150 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8,A
EL RANCHITO DE DAISY,150 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8,A
EL RANCHITO DE DAISY,150 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,5,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,5,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,11,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL REY LATINO RESTAURANT,108TH ST,medium income,Spanish,13,A
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",27,B
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,A
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",27,B
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,A
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,BOWNE STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,8,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,8,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,8,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,7,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,7,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,7,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL RINCONCITO RESTAURANT,EAST   10 STREET,medium income,Spanish,10,A
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,A
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,A
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8,A
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8,A
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL SAZON IDEAL RESTAURANT,WEST BURNSIDE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",24,B
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL TIMBIRICHI RESTAURANT,EAST  174 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
DUTCH KILLS,JACKSON AVENUE,medium income,American,12,A
DUTCH KILLS,JACKSON AVENUE,medium income,American,4,A
DUTCH KILLS,JACKSON AVENUE,medium income,American,7,A
DUTCH KILLS CENTRAAL,29TH ST,medium income,American,11,A
DUTCH KILLS CENTRAAL,29TH ST,medium income,American,11,A
DUTCH KILLS CENTRAAL,29TH ST,medium income,American,7,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A
DUTCH KILLS CENTRAAL,29TH ST,medium income,American,7,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EL VALLE RESTAURANT,MELROSE AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",10,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,SOUTHERN BOULEVARD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,B
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,Z
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,A
EL VALLE RESTAURANT,WESTCHESTER AVENUE,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",10,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",9,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",9,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",10,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",10,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",12,A
DYLAN'S CANDY BAR,3 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",12,A
E NOODLE HOUSE,KISSENA BLVD,low income,Chinese,9,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,6,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELENA'S RESTUARANT,WEST TREMONT AVENUE,low income,Mexican,13,A
ELEVEN B,AVENUE B,medium income,Pizza,7,A
ELEVEN B,AVENUE B,medium income,Pizza,7,A
ELEVEN B,AVENUE B,medium income,Pizza,7,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,12,A
ELEVEN B,AVENUE B,medium income,Pizza,12,A
ELEVEN B,AVENUE B,medium income,Pizza,12,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
ELEVEN B,AVENUE B,medium income,Pizza,9,A
E NOODLE HOUSE,KISSENA BLVD,low income,Chinese,13,A
E.A.T. CAFE,MADISON AVENUE,high income,American,9,A
ELI'S TABLE,3 AVENUE,high income,American,9,A
ELI'S TABLE,3 AVENUE,high income,American,13,A
E.A.T. CAFE,MADISON AVENUE,high income,American,9,A
ELI'S TABLE,3 AVENUE,high income,American,13,A
E.A.T. CAFE,MADISON AVENUE,high income,American,9,A
ELI'S TABLE,3 AVENUE,high income,American,13,A
E.A.T. CAFE,MADISON AVENUE,high income,American,7,A
ELI'S TABLE,3 AVENUE,high income,American,10,A
ELI'S TABLE,3 AVENUE,high income,American,9,A
E.A.T. CAFE,MADISON AVENUE,high income,American,7,A
ELI'S TABLE,3 AVENUE,high income,American,8,A
E.A.T. CAFE,MADISON AVENUE,high income,American,7,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
ELI'S TABLE,3 AVENUE,high income,American,12,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
E.A.T. CAFE,MADISON AVENUE,high income,American,10,A
E.J LUNCHEONETTE,THIRD AVENUE,high income,American,12,A
E.J LUNCHEONETTE,THIRD AVENUE,high income,American,12,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,13,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,13,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,10,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,10,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,9,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,9,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,13,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
EAGLE CITY TEX MEX CHINESE FOOD,FULTON STREET,medium income,Chinese,13,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,4,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,4,A
EAR INN,SPRING STREET,high income,American,12,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,9,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,9,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,6,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,6,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,7,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,6,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,6,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,9,A
ELIEZER KITCHEN,CHURCH STREET,high income,American,9,A
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,13,A
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,13,A
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,24,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,24,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIM DELI CAFE,LEXINGTON AVENUE,high income,Delicatessen,20,B
ELIO'S,SECOND AVENUE,high income,Italian,12,A
ELIO'S,SECOND AVENUE,high income,Italian,12,A
ELIO'S,SECOND AVENUE,high income,Italian,13,A
ELIO'S,SECOND AVENUE,high income,Italian,13,A
ELIO'S,SECOND AVENUE,high income,Italian,13,A
EAR INN,SPRING STREET,high income,American,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,A
ELSA LA REINA DEL CHICHARRON 3,EAST  183 STREET,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A
EMACK & BOLIO'S,AMSTERDAM AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",9,A
EMACK & BOLIO'S,AMSTERDAM AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",10,A
EMACK & BOLIO'S,AMSTERDAM AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",7,A
EMACK & BOLIO'S,AMSTERDAM AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",7,A
EMACK & BOLIO'S,AMSTERDAM AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",9,A
EMACK & BOLIOS,1 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",9,A
EMACK & BOLIOS,1 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",3,A
EMACK & BOLIOS,1 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",8,A
EMACK & BOLIOS,1 AVENUE,high income,"Ice Cream, Gelato, Yogurt, Ices",3,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,7,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,7,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,7,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,11,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST BUFFET & RESTAURANT,MAIN STREET,low income,Chinese,12,A
EAST MEETS WEST,BEACH  129 STREET,medium income,Chinese,12,A
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,13,A
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,13,A
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,13,A
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,13,A
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,15,B
EMERGENCY SNACK BAR,EDWARD L GRANT HIGHWAY,low income,Spanish,15,B
EAST MEETS WEST,BEACH  129 STREET,medium income,Chinese,12,A
EAST MEETS WEST,BEACH  129 STREET,medium income,Chinese,5,A
EAST MEETS WEST,BEACH  129 STREET,medium income,Chinese,12,A
EAST SIDE BAGEL CAFE,1 AVENUE,high income,Bagels/Pretzels,12,A
EMPANADAS EL GUSTAZO RESTAURANTE,COLLEGE POINT BLVD,low income,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",15,B
